name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Brussels,Belgium",2023-05-17,16,5.9,11.4,16,4.6,10.9,5.7,71,0,0,0,rain,0,0,46.7,22,350.3,1027.1,41.2,29.3,288.8,24.9,10,10,2023-05-17T05:51:09,2023-05-17T21:27:47,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06459099999,06439099999,D0152,06450099999,F4778,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-05-18,15.8,5.7,10.8,15.8,3.1,9.9,4,65.1,0,0,0,,0,0,32.3,14.4,32.5,1027.3,63,26.8,258,22.3,9,10,2023-05-18T05:49:48,2023-05-18T21:29:12,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06459099999,06439099999,D0152,06447099999,remote,06458099999,06451099999"
"Brussels,Belgium",2023-05-19,18.9,7.2,13.4,18.9,5.2,13,4.8,57.8,0,0,0,,0,0,35.8,17.3,30.9,1024.9,22.1,32.5,290.4,25.1,9,10,2023-05-19T05:48:28,2023-05-19T21:30:36,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06459099999,06439099999,D0152,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-05-20,20.1,10,15.4,20.1,10,15.4,7.9,61.8,0,0,0,rain,0,0,43.1,21.7,39.4,1021.1,42.3,38.4,250.6,21.6,9,10,2023-05-20T05:47:10,2023-05-20T21:31:59,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06459099999,06439099999,D0152,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-05-21,21.4,11.6,16.4,21.4,11.6,16.4,11.3,72.4,0,0,0,,0,0,32.3,17.7,6.2,1017.2,64.3,27.1,227.7,19.6,7,10,2023-05-21T05:45:55,2023-05-21T21:33:21,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06459099999,06439099999,D0152,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-05-22,17.2,11.8,14.3,17.2,11.8,14.3,12.6,89.9,0,0,0,,0,0,28.4,14.9,295.8,1017.2,91.6,6.1,113.9,9.9,5,10,2023-05-22T05:44:42,2023-05-22T21:34:41,0.09,Overcast,Cloudy skies throughout the day.,cloudy,"06459099999,06439099999,D0152,06450099999,F4778,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-05-23,16.5,10.9,13.6,16.5,10.9,13.6,9.2,76.2,0,0,0,rain,0,0,39.3,20.4,341.1,1022.7,74.2,14.9,192,16.9,7,10,2023-05-23T05:43:31,2023-05-23T21:36:01,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06459099999,06439099999,D0152,F4778,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-05-24,16.3,5.7,11.8,16.3,5.6,11.5,6.2,69.9,0,0,0,rain,0,0,35.8,16.5,6.9,1024.9,50.9,28.3,160.7,13.9,6,10,2023-05-24T05:42:23,2023-05-24T21:37:18,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06459099999,06439099999,D0152,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-05-25,17.9,8.7,13.6,17.9,7.2,13.4,8,70.2,0,0,0,rain,0,0,36,19.4,35.3,1026.9,21.3,25.7,249.7,21.6,10,10,2023-05-25T05:41:17,2023-05-25T21:38:35,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06459099999,06439099999,D0152,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-05-26,19,8.2,13.6,19,5.9,13.1,5.7,62.1,0.001,100,4.17,rain,0,0,39.5,18.1,38.1,1028.8,18.6,27.8,306.4,26.5,9,10,2023-05-26T05:40:13,2023-05-26T21:39:50,0.22,Rain,Clear conditions throughout the day with afternoon rain.,rain,"06459099999,06439099999,D0152,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-05-27,22.2,8.1,15.4,22.2,5.5,14.9,6.9,59.8,0.001,100,4.17,rain,0,0,39.4,16,49.9,1025.1,2.4,28.8,308.8,26.6,9,10,2023-05-27T05:39:12,2023-05-27T21:41:03,0.25,Rain,Clear conditions throughout the day with afternoon rain.,rain,"06459099999,06439099999,D0152,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-05-28,23.7,11.8,17.9,23.7,11.8,17.9,9,58.3,0,0,0,,0,0,43,21.3,31.2,1020.3,23.1,28.6,304.3,26.2,9,10,2023-05-28T05:38:14,2023-05-28T21:42:14,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06459099999,06439099999,D0152,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-05-29,19,10.1,14.9,19,10.1,14.9,7.9,64.7,0.001,100,4.17,rain,0,0,42.8,21.6,28.8,1023.7,31.5,32.2,273.8,23.7,9,10,2023-05-29T05:37:18,2023-05-29T21:43:24,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06459099999,06439099999,D0152,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-05-30,20,8.4,14.1,20,5.7,13.5,7.4,65.4,0.003,100,4.17,rain,0,0,39.5,20.4,27.6,1025.9,27.7,30.1,306.1,26.3,9,10,2023-05-30T05:36:25,2023-05-30T21:44:32,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06459099999,06439099999,D0152,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-05-31,24.3,8.8,17.5,24.3,7.6,17.5,9.9,64.3,0.003,100,8.33,rain,0,0,43.1,20.9,44.9,1023.5,30.8,25.9,309.6,26.8,9,10,2023-05-31T05:35:34,2023-05-31T21:45:39,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06459099999,06439099999,D0152,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-06-01,21.6,10.9,15.7,21.6,10.9,15.7,10.2,72.2,0.004,100,4.17,rain,0,0,39.4,20.8,15,1022.1,24.1,20.3,295.1,25.4,9,10,2023-06-01T05:34:46,2023-06-01T21:46:43,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06459099999,06439099999,D0152,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-06-02,18.6,10.3,13.7,18.6,10.3,13.7,6.8,63.9,0.001,100,4.17,rain,0,0,39.4,17.9,29.7,1021.5,55.7,29.9,265.9,22.9,10,10,2023-06-02T05:34:01,2023-06-02T21:47:45,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06459099999,06439099999,D0152,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-06-03,22.2,11.3,17,22.2,11.3,17,6.6,55.3,0.001,100,4.17,rain,0,0,46.7,18.8,43.4,1020.3,0.8,28.6,313.1,27,9,10,2023-06-03T05:33:18,2023-06-03T21:48:46,0.48,Rain,Clear conditions throughout the day with afternoon rain.,rain,"06459099999,06439099999,D0152,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-06-04,23.2,11,17.7,23.2,11,17.7,4.9,44.7,0.003,100,4.17,rain,0,0,36,17.9,43.4,1021,2.7,31.7,309.7,26.7,9,10,2023-06-04T05:32:39,2023-06-04T21:49:44,0.5,Rain,Clear conditions throughout the day with afternoon rain.,rain,"06459099999,06439099999,D0152,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-06-05,23.1,11,17.2,23.1,11,17.2,9.7,63.7,0,0,0,,0,0,35.7,18.8,20.9,1020.9,4.8,33.2,302.4,25.9,9,10,2023-06-05T05:32:02,2023-06-05T21:50:40,0.54,Clear,Clear conditions throughout the day.,clear-day,"06459099999,06439099999,D0152,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-06-06,24.7,10.9,17.6,24.7,10.9,17.6,10.5,66.4,0.001,100,4.17,rain,0,0,35.7,20.4,21,1020,7.6,28.1,295,25.3,9,10,2023-06-06T05:31:28,2023-06-06T21:51:34,0.58,Rain,Clear conditions throughout the day with afternoon rain.,rain,"06459099999,06439099999,D0152,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-06-07,22.7,10.6,17.9,22.7,10.6,17.9,11.6,68.5,0.797,100,8.33,rain,0,0,32.5,14.6,39.2,1019.5,58.5,27.2,206.2,17.7,9,10,2023-06-07T05:30:57,2023-06-07T21:52:25,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06459099999,06439099999,D0152,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-06-08,25.8,13.6,19.9,25.8,13.6,19.9,12.7,64.8,0.033,100,8.33,rain,0,0,32.5,15.1,37.1,1016.1,10.5,20.8,297.3,25.6,9,10,2023-06-08T05:30:29,2023-06-08T21:53:14,0.65,Rain,Clear conditions throughout the day with rain.,rain,"06459099999,06439099999,D0152,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-06-09,28.5,15.5,22.7,27.9,15.5,22.6,12.7,56.2,0.001,100,4.17,rain,0,0,39.4,17.6,73.5,1012.8,4,26.3,309.8,26.6,9,10,2023-06-09T05:30:03,2023-06-09T21:54:01,0.69,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"06459099999,06439099999,D0152,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-06-10,29.9,18.1,24.3,28.7,18.1,24,11.8,47.6,0.001,100,4.17,rain,0,0,35.9,15.1,88.1,1013.5,2.2,30.7,306.3,26.4,9,10,2023-06-10T05:29:41,2023-06-10T21:54:45,0.75,Rain,Clear conditions throughout the day with afternoon rain.,rain,"06459099999,06439099999,D0152,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-06-11,30.8,17,24.4,29.9,17,24.3,13.8,53.4,0.001,100,4.17,rain,0,0,28.8,11.4,104.5,1014,8.8,33.2,301.1,25.8,8,30,2023-06-11T05:29:21,2023-06-11T21:55:27,0.76,Rain,Clear conditions throughout the day with afternoon rain.,rain,"06459099999,06439099999,D0152,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-06-12,29.7,17.3,23.8,28,17.3,23.4,11,49.2,0,0,0,,0,0,28.7,11,75.9,1014.1,28,30.3,318,27.4,9,10,2023-06-12T05:29:05,2023-06-12T21:56:06,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06459099999,D0152,06439099999,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-06-13,27.7,17.2,23.1,26.9,17.2,22.9,9.4,43.5,0,0,0,,0,0,28.8,14.5,77.7,1012.7,12.3,26.6,310.2,26.8,9,10,2023-06-13T05:28:51,2023-06-13T21:56:43,0.83,Clear,Clear conditions throughout the day.,clear-day,"06459099999,06439099999,D0152,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-06-14,26.1,14.6,21.8,26.1,14.6,21.8,7.9,42.1,0.001,100,4.17,rain,0,0,32.5,14.4,55.1,1015.3,10.8,28.9,309.6,26.7,9,10,2023-06-14T05:28:41,2023-06-14T21:57:16,0.87,Rain,Clear conditions throughout the day with morning rain.,rain,"06459099999,06439099999,D0152,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-06-15,26.2,14.1,21.1,26.2,14.1,21.1,8.6,47,0.001,100,4.17,rain,0,0,35.6,19.3,61,1018.8,12.8,36.4,298.5,25.8,9,10,2023-06-15T05:28:33,2023-06-15T21:57:47,0.9,Rain,Clear conditions throughout the day with morning rain.,rain,"06459099999,06439099999,D0152,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-06-16,26.9,14.3,21.7,26.6,14.3,21.7,8.9,46.5,0.001,100,4.17,rain,0,0,35.7,13.4,4.2,1018.4,22.9,41.7,286.4,24.8,8,10,2023-06-16T05:28:29,2023-06-16T21:58:16,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06459099999,06439099999,D0152,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-06-17,27.6,14.3,21.7,26.9,14.3,21.6,10.5,50.7,0.079,100,8.33,rain,0,0,25.1,12.9,81.7,1015.4,49.7,38.3,227.7,19.8,8,10,2023-06-17T05:28:27,2023-06-17T21:58:41,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06459099999,06439099999,D0152,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-06-18,24.2,18.2,20.6,24.2,18.2,20.6,14.3,68.1,1.183,100,16.67,rain,0,0,56.2,17.8,133.1,1011.7,87.1,31.6,125.9,10.9,7,10,2023-06-18T05:28:29,2023-06-18T21:59:04,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06459099999,06439099999,D0152,06450099999,F4778,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-06-19,25.5,17,20.8,25.5,17,20.8,14.2,68.1,0.164,100,8.33,rain,0,0,56.5,18.6,210,1012.3,68.7,27.8,253.6,21.9,9,10,2023-06-19T05:28:33,2023-06-19T21:59:24,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06459099999,06439099999,D0152,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-06-20,28.5,17.8,22.1,28.9,17.8,22.2,16.5,72.1,11.019,100,20.83,rain,0,0,42.8,18.1,171.3,1010.9,70,28.9,204.7,17.5,7,30,2023-06-20T05:28:40,2023-06-20T21:59:40,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06459099999,06439099999,D0152,06450099999,F4778,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-06-21,25.4,17.1,21,25.4,17.1,21,15.5,73.8,1.126,100,12.5,rain,0,0,28.8,11.5,251.8,1016.6,42.7,36,270,23.2,9,10,2023-06-21T05:28:50,2023-06-21T21:59:54,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06459099999,06439099999,D0152,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-06-22,19.9,17.1,18.5,19.9,17.1,18.5,15.8,85.1,19.98,100,29.17,rain,0,0,43.1,20.3,5.2,1017.4,93.1,22.3,46.1,4.2,1,10,2023-06-22T05:29:04,2023-06-22T22:00:05,0.14,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06459099999,06439099999,D0152,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-06-23,25.2,13.4,19.7,25.2,13.4,19.7,14.6,75.5,1.055,100,12.5,rain,0,0,25.2,12.6,262.4,1023.6,30.7,21.9,282.3,24.4,9,10,2023-06-23T05:29:20,2023-06-23T22:00:13,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06459099999,06439099999,D0152,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-06-24,26.5,13.4,20.8,26.5,13.4,20.8,12.2,61.7,0,0,0,,0,0,21.6,10.1,245.2,1024.3,10.1,40.1,309,26.6,9,10,2023-06-24T05:29:38,2023-06-24T22:00:18,0.2,Clear,Clear conditions throughout the day.,clear-day,"06459099999,06439099999,D0152,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-06-25,30.7,16,24.1,29.9,16,23.8,14.1,57.8,0,0,0,,0,0,32.3,17.2,164.9,1017.3,5,37.1,303.9,26.2,9,10,2023-06-25T05:30:00,2023-06-25T22:00:20,0.24,Clear,Clear conditions throughout the day.,clear-day,"06459099999,D0152,06439099999,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-06-26,23.4,16.9,20,23.4,16.9,20,11.7,60.1,0,0,0,,0,0,46.6,19.3,270.6,1018.4,50.1,31.2,236.8,20.4,9,10,2023-06-26T05:30:24,2023-06-26T22:00:19,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06459099999,06439099999,D0152,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-06-27,22.2,13.8,18.2,22.2,13.8,18.2,11,64.6,0,0,0,,0,0,28.7,14.2,267,1021.3,72.6,35.4,211.3,18.2,8,10,2023-06-27T05:30:52,2023-06-27T22:00:15,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06459099999,06439099999,D0152,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-06-28,23.4,14.9,19.2,23.4,14.9,19.2,14.2,73,0.157,100,12.5,rain,0,0,26.1,13.4,224.7,1018.9,95.5,30.5,129.5,11.1,6,10,2023-06-28T05:31:21,2023-06-28T22:00:08,0.33,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"06459099999,06439099999,D0152,06450099999,F4778,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-06-29,23.1,15.3,19.3,23.1,15.3,19.3,15.8,80.9,1.716,100,20.83,rain,0,0,32.3,17.8,259.6,1015.7,90.9,17.8,115.7,10,5,10,2023-06-29T05:31:54,2023-06-29T21:59:58,0.37,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06459099999,06439099999,D0152,06450099999,06447099999,C1923,06458099999,06451099999"
"Brussels,Belgium",2023-06-30,21.9,11.9,17.4,21.9,11.9,17.4,11,68.9,1.671,100,16.67,rain,0,0,35.9,20.8,248.3,1014.5,57.4,28.1,223.3,19.1,7,10,2023-06-30T05:32:29,2023-06-30T21:59:45,0.4,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"06459099999,06439099999,D0152,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-07-01,19.9,14.9,17.5,19.9,14.9,17.5,14,80.9,2.099,100,16.67,rain,0,0,43.6,21.2,222,1007.3,97.3,23.2,86.5,7.4,4,10,2023-07-01T05:33:07,2023-07-01T21:59:29,0.43,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"06459099999,06439099999,D0152,F4778,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-07-02,21.5,14.4,17.5,21.5,14.4,17.5,10.7,66.4,0.479,100,12.5,rain,0,0,46.7,22.9,247.6,1011.5,75.2,18.8,181.2,15.5,6,10,2023-07-02T05:33:47,2023-07-02T21:59:10,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06459099999,06439099999,D0152,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-07-03,20.5,13.6,16.8,20.5,13.6,16.8,9.7,64.4,0.048,100,4.17,rain,0,0,53.8,22.9,237.6,1012.5,67.1,26.5,197.7,16.9,8,10,2023-07-03T05:34:30,2023-07-03T21:58:48,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06459099999,06439099999,D0152,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-07-04,21,13.2,17.3,21,13.2,17.3,11.5,70,0.009,100,4.17,rain,0,0,53.7,19.3,216.1,1012.7,66.9,25.5,195.3,16.8,6,10,2023-07-04T05:35:15,2023-07-04T21:58:23,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06459099999,06439099999,D0152,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-07-05,19.9,12.9,16.1,19.9,12.9,16.1,11.2,73.9,5.328,100,33.33,rain,0,0,64.1,29.3,226.3,1010.6,67.2,30.8,192.7,16.6,10,10,2023-07-05T05:36:02,2023-07-05T21:57:55,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06459099999,D0152,06439099999,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-07-06,22.1,11.7,16.9,22.1,11.7,16.9,9.9,65.8,0.003,100,4.17,rain,0,0,39.3,13.1,217.2,1018,30.3,36.4,172.3,14.9,8,10,2023-07-06T05:36:52,2023-07-06T21:57:24,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06459099999,D0152,06439099999,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-07-07,28.7,12.8,21.1,27.7,12.8,20.9,10.8,55.6,0,0,0,,0,0,39.1,14.7,126.8,1018.3,14.5,34.7,299.5,25.9,9,10,2023-07-07T05:37:44,2023-07-07T21:56:50,0.64,Clear,Clear conditions throughout the day.,clear-day,"06459099999,D0152,06439099999,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-07-08,31.5,16.1,24.1,31,16.1,24,14.4,57.1,0.572,100,12.5,rain,0,0,47,15.8,114.7,1016.1,26.2,29.5,246.7,21.2,9,30,2023-07-08T05:38:38,2023-07-08T21:56:13,0.67,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"06459099999,D0152,06439099999,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-07-09,26.9,19.4,22.6,27.6,19.4,22.6,17.5,73.8,3.011,100,16.67,rain,0,0,32.5,16.7,308.4,1018.7,52.8,23,165.7,14.4,7,60,2023-07-09T05:39:34,2023-07-09T21:55:33,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06459099999,D0152,06439099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-07-10,26.5,15,21.1,26.5,15,21.1,13.6,65.2,0.242,100,4.17,rain,0,0,28.8,13.6,225.9,1021.2,44.6,26.6,260.8,22.4,10,10,2023-07-10T05:40:33,2023-07-10T21:54:51,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06459099999,D0152,06439099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-07-11,28.9,15.8,22.8,28.7,15.8,22.8,14.3,60.7,1.043,100,4.17,rain,0,0,39.6,20.7,217.2,1013.2,42.5,30.1,285.5,24.6,9,10,2023-07-11T05:41:33,2023-07-11T21:54:05,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06459099999,D0152,06439099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-07-12,22.7,15.4,18.6,22.7,15.4,18.6,12.4,70.4,4.6,100,16.67,rain,0,0,43.2,21.7,238,1012.9,57,34.1,171.2,14.9,10,10,2023-07-12T05:42:35,2023-07-12T21:53:17,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06459099999,D0152,06439099999,06450099999,F4778,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-07-13,22.1,14.1,17.8,22.1,14.1,17.8,12.3,71.5,1.825,100,12.5,rain,0,0,41.8,23.7,233.8,1017.6,60.2,28,159.6,13.9,9,10,2023-07-13T05:43:39,2023-07-13T21:52:27,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06459099999,D0152,06439099999,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-07-14,26.6,13.7,20,26.6,13.7,20,11.8,61.7,0.001,100,4.17,rain,0,0,39.6,21,171.8,1013.7,78.7,33.6,184.1,16,6,10,2023-07-14T05:44:45,2023-07-14T21:51:33,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06459099999,D0152,06439099999,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-07-15,25.1,16.8,21.6,25.1,16.8,21.6,14.3,65.3,9.374,100,25,rain,0,0,61,28.9,199.2,1005.8,74.7,38.8,165.8,14.2,9,10,2023-07-15T05:45:52,2023-07-15T21:50:37,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06459099999,D0152,06439099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-07-16,21.2,14.9,17.6,21.2,14.9,17.6,12.3,71.7,1.076,100,16.67,rain,0,0,51.4,25.4,212.4,1013.3,55.5,36.9,192.3,16.6,10,10,2023-07-16T05:47:01,2023-07-16T21:49:39,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06459099999,D0152,06439099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-07-17,22.1,13.7,17.7,22.1,13.7,17.7,11.3,67.7,0.768,100,25,rain,0,0,46.5,22,238,1019.3,45.5,34.2,237.9,20.5,10,10,2023-07-17T05:48:12,2023-07-17T21:48:37,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06459099999,D0152,06439099999,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-07-18,24.5,11.1,18,24.5,11.1,18,10,62.7,0.001,100,4.17,rain,0,0,32.2,10.8,240,1019.5,51.9,29,244.5,21.1,9,10,2023-07-18T05:49:24,2023-07-18T21:47:34,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06459099999,D0152,06439099999,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-07-19,21.3,14.3,18.1,21.3,14.3,18.1,12.5,70.6,0.158,100,8.33,rain,0,0,36.1,19.2,262.3,1015.2,75.2,29.9,175.3,15.2,8,10,2023-07-19T05:50:38,2023-07-19T21:46:27,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06459099999,D0152,06439099999,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-07-20,21.4,14.5,17,21.4,14.5,17,13.4,81.2,4.759,100,16.67,rain,0,0,39.5,13,262.8,1015.5,81.9,26.9,180.9,15.6,10,10,2023-07-20T05:51:53,2023-07-20T21:45:19,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06459099999,D0152,06439099999,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-07-21,20.6,11.8,16.3,20.6,11.8,16.3,11.2,75.6,0.087,100,16.67,rain,0,0,39.7,21.5,279.6,1013.2,67.5,19.7,205.5,17.9,9,10,2023-07-21T05:53:09,2023-07-21T21:44:08,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06459099999,D0152,06439099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-07-22,21.1,12.3,16.9,21.1,12.3,16.9,10.4,67.7,0.024,100,8.33,rain,0,0,43.2,22.3,222.5,1014.2,73.1,29.8,208,17.9,10,10,2023-07-22T05:54:27,2023-07-22T21:42:54,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06459099999,D0152,06439099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-07-23,21.8,14.4,17.7,21.8,14.4,17.7,14.1,80.4,17.381,100,37.5,rain,0,0,64.5,28.7,199.6,1008.1,96.3,20.6,92,8.1,4,10,2023-07-23T05:55:46,2023-07-23T21:41:39,0.19,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06459099999,D0152,06439099999,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-07-24,19.5,15.2,17.2,19.5,15.2,17.2,15.4,90,22.916,100,41.67,rain,0,0,39.5,17.3,240.1,1005.1,79.4,22.3,160,13.9,9,10,2023-07-24T05:57:06,2023-07-24T21:40:21,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06459099999,D0152,06439099999,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-07-25,19,13.5,15.8,19,13.5,15.8,10.6,73,1.282,100,12.5,rain,0,0,39.4,18.4,336.2,1008.9,80.3,26.5,201.9,17.4,9,10,2023-07-25T05:58:27,2023-07-25T21:39:01,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06459099999,D0152,06439099999,06450099999,06447099999,06458099999,06451099999"
